customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_flag,churn_probability,risk_band,revenue_at_risk
CUST105830,Male,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,101.43,508.07,Yes,1,0.7796,High,79.08
CUST105831,Male,0,No,No,42,No,No phone service,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),45.73,1929.35,No,0,0.2152,Low,9.84
CUST105832,Female,0,No,No,50,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,58.13,2920.07,Yes,1,0.3772,Low,21.93
CUST105833,Male,0,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,81.03,545.49,No,0,0.4057,Medium,32.88
CUST105834,Male,0,No,Yes,17,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,82.83,1396.12,No,0,0.488,Medium,40.42
CUST105835,Female,0,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.65,561.41,Yes,1,0.4518,Medium,14.75
CUST105836,Female,0,Yes,No,28,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,74.9,2100.52,Yes,1,0.3683,Low,27.59
CUST105837,Male,0,No,Yes,15,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,54.04,804.66,No,0,0.2847,Low,15.38
CUST105838,Male,0,No,No,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.7,875.97,No,0,0.3261,Low,7.08
CUST105839,Female,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,97.39,879.6,Yes,1,0.8425,High,82.06
CUST105840,Female,0,No,No,33,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,71.12,2365.79,No,0,0.2532,Low,18.0
CUST105841,Female,0,No,Yes,27,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,75.6,2030.3,No,0,0.2857,Low,21.6
CUST105842,Female,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,107.82,760.66,Yes,1,0.7723,High,83.27
CUST105843,Male,0,Yes,No,16,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),60.54,960.95,Yes,1,0.5364,Medium,32.47
CUST105844,Female,0,No,Yes,8,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,105.69,835.01,Yes,1,0.762,High,80.54
CUST105845,Male,0,Yes,No,69,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),52.59,3653.86,No,0,0.3584,Low,18.85
CUST105846,Male,0,Yes,Yes,19,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,75.4,1451.51,Yes,1,0.583,Medium,43.96
CUST105847,Female,0,No,No,15,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,108.74,1633.15,Yes,1,0.6767,Medium,73.59
CUST105848,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),97.4,476.0,Yes,1,0.6996,Medium,68.14
CUST105849,Male,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.89,855.18,Yes,1,0.4167,Medium,13.29
CUST105850,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.44,1483.24,Yes,1,0.8263,High,74.73
CUST105851,Female,0,No,Yes,33,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),53.54,1738.04,Yes,1,0.5022,Medium,26.89
CUST105852,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,117.69,6578.36,Yes,1,0.6439,Medium,75.78
CUST105853,Female,0,No,Yes,36,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,81.86,2935.83,No,0,0.3652,Low,29.9
CUST105854,Male,0,No,No,9,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),72.44,647.37,No,0,0.1627,Low,11.79
CUST105855,Female,0,Yes,Yes,15,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),71.3,1061.48,Yes,1,0.5466,Medium,38.98
CUST105856,Male,1,No,No,7,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.58,547.0,Yes,1,0.4919,Medium,38.65
CUST105857,Male,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.92,1152.08,No,0,0.8425,High,79.97
CUST105858,Male,0,No,No,41,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),97.31,3983.5,No,0,0.3707,Low,36.07
CUST105859,Female,0,No,No,13,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,56.37,724.12,No,0,0.4218,Medium,23.78
CUST105860,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),101.89,3360.05,Yes,1,0.6405,Medium,65.26
CUST105861,Female,0,Yes,No,14,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,61.96,872.18,No,0,0.5298,Medium,32.83
CUST105862,Female,0,No,No,36,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,91.22,3285.9,Yes,1,0.5159,Medium,47.06
CUST105863,Male,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,103.06,933.61,Yes,1,0.7464,High,76.93
CUST105864,Female,0,Yes,No,8,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,51.31,409.58,Yes,1,0.3968,Low,20.36
CUST105865,Female,0,Yes,No,68,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,104.62,7102.25,No,0,0.6786,Medium,71.0
CUST105866,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),104.47,1050.89,Yes,1,0.6961,Medium,72.72
CUST105867,Female,0,No,No,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.2,817.31,No,0,0.1206,Low,2.44
CUST105868,Female,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.73,873.35,No,0,0.313,Low,9.31
CUST105869,Female,0,Yes,Yes,12,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,54.65,673.63,Yes,1,0.439,Medium,23.99
CUST105870,Female,1,Yes,Yes,12,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,86.03,1010.52,No,0,0.4318,Medium,37.15
CUST105871,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),113.43,1946.78,No,0,0.2993,Low,33.95
CUST105872,Female,0,No,No,42,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,92.21,3901.86,No,0,0.7612,High,70.19
CUST105873,Male,1,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,90.21,1245.47,Yes,1,0.7957,High,71.78
CUST105874,Female,0,No,No,33,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Mailed check,97.0,3206.3,Yes,1,0.3947,Low,38.29
CUST105875,Male,0,No,No,27,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),106.96,2880.07,Yes,1,0.2891,Low,30.92
CUST105876,Female,1,Yes,No,28,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,108.05,3021.86,Yes,1,0.7987,High,86.3
CUST105877,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,102.12,7137.58,Yes,1,0.6166,Medium,62.97
CUST105878,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.43,856.33,Yes,1,0.245,Low,6.97
CUST105879,Male,0,Yes,No,27,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),63.29,1737.3,Yes,1,0.37,Low,23.42
CUST105880,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,103.94,518.48,Yes,1,0.7526,High,78.22
CUST105881,Female,0,Yes,No,50,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.02,3703.28,No,0,0.406,Medium,30.05
CUST105882,Female,0,No,No,36,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,101.09,3653.19,No,0,0.6329,Medium,63.98
CUST105883,Male,1,Yes,Yes,27,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),78.11,2119.54,Yes,1,0.1792,Low,14.0
CUST105884,Male,0,Yes,No,17,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),74.11,1249.99,Yes,1,0.4769,Medium,35.34
CUST105885,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,96.73,474.36,Yes,1,0.8142,High,78.76
CUST105886,Female,1,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,98.15,3037.43,No,0,0.5969,Medium,58.59
CUST105887,Male,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,95.48,2026.42,No,0,0.7577,High,72.34
CUST105888,Female,0,No,No,67,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,106.99,7160.09,No,0,0.5654,Medium,60.49
CUST105889,Male,0,No,No,33,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),108.45,3567.25,No,0,0.4257,Medium,46.17
CUST105890,Female,0,No,No,23,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,74.01,1690.6,No,0,0.474,Medium,35.08
CUST105891,Male,1,No,Yes,72,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,73.22,5272.96,No,0,0.5379,Medium,39.39
CUST105892,Male,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,91.19,1921.66,Yes,1,0.815,High,74.32
CUST105893,Male,0,No,Yes,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),108.87,6912.49,Yes,1,0.4072,Medium,44.33
CUST105894,Female,0,Yes,Yes,4,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,105.59,399.45,No,0,0.8042,High,84.92
CUST105895,Female,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),100.26,7196.21,No,0,0.6062,Medium,60.77
CUST105896,Male,0,Yes,No,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.63,4089.52,Yes,1,0.8066,High,77.95
CUST105897,Female,1,No,No,11,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,53.09,540.01,Yes,1,0.6444,Medium,34.21
CUST105898,Female,0,No,No,72,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,59.35,4292.4,Yes,1,0.451,Medium,26.76
CUST105899,Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),109.14,312.91,No,0,0.6282,Medium,68.56
CUST105900,Female,0,No,No,8,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),74.55,593.59,No,0,0.319,Low,23.78
CUST105901,Male,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.25,904.55,Yes,1,0.2321,Low,7.02
CUST105902,Male,0,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.58,1308.33,No,0,0.1093,Low,2.8
CUST105903,Female,0,No,No,27,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,96.27,2592.48,Yes,1,0.8009,High,77.1
CUST105904,Male,0,No,No,5,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),58.17,307.06,Yes,1,0.5616,Medium,32.67
CUST105905,Male,0,Yes,No,12,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),74.46,884.35,No,0,0.2462,Low,18.33
CUST105906,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,102.45,1418.62,Yes,1,0.5789,Medium,59.31
CUST105907,Female,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.57,757.92,Yes,1,0.2445,Low,6.5
CUST105908,Female,0,No,No,19,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),55.46,1044.51,No,0,0.2777,Low,15.4
CUST105909,Female,0,Yes,No,47,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),87.04,4064.38,No,0,0.4917,Medium,42.8
CUST105910,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,88.72,437.8,Yes,1,0.7507,High,66.6
CUST105911,Male,0,No,No,33,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,93.84,3123.25,Yes,1,0.7185,High,67.42
CUST105912,Female,0,No,No,8,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),85.77,701.04,No,0,0.445,Medium,38.17
CUST105913,Male,1,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,118.3,6623.78,No,0,0.6565,Medium,77.66
CUST105914,Female,1,No,No,34,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),117.53,4003.79,Yes,1,0.3683,Low,43.29
CUST105915,Male,0,No,Yes,19,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),109.06,2065.0,Yes,1,0.6964,Medium,75.95
CUST105916,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,75.6,1211.3,No,0,0.4438,Medium,33.55
CUST105917,Male,0,No,No,28,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),103.47,2904.51,No,0,0.2642,Low,27.33
CUST105918,Female,0,Yes,Yes,46,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,100.84,4611.69,Yes,1,0.541,Medium,54.56
CUST105919,Female,1,Yes,No,27,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.54,1806.1,Yes,1,0.5137,Medium,34.18
CUST105920,Male,0,No,Yes,19,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,104.21,1989.15,Yes,1,0.6199,Medium,64.6
CUST105921,Female,0,No,Yes,10,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.47,1031.58,Yes,1,0.7353,High,76.82
CUST105922,Female,0,No,No,19,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),103.08,1948.2,Yes,1,0.6642,Medium,68.47
CUST105923,Female,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,26.45,1262.44,No,0,0.1192,Low,3.15
CUST105924,Female,0,No,No,37,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,101.76,3788.07,Yes,1,0.6764,Medium,68.83
CUST105925,Male,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.88,1414.17,No,0,0.2103,Low,5.86
CUST105926,Female,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,96.98,885.42,No,0,0.477,Medium,46.26
CUST105927,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),97.73,518.65,No,0,0.7897,High,77.18
CUST105928,Male,0,Yes,No,35,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,53.59,1879.74,Yes,1,0.6577,Medium,35.24
CUST105929,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,97.27,558.47,Yes,1,0.8427,High,81.97
CUST105930,Female,0,No,No,51,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),89.12,4535.66,Yes,1,0.391,Low,34.84
CUST105931,Female,0,Yes,Yes,36,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),87.17,3108.92,No,0,0.386,Low,33.65
CUST105932,Male,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.04,917.22,No,0,0.3759,Low,12.42
CUST105933,Male,0,No,No,8,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Electronic check,68.37,587.87,Yes,1,0.2992,Low,20.45
CUST105934,Female,0,Yes,No,21,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,74.93,1581.41,No,0,0.3322,Low,24.89
CUST105935,Male,0,No,Yes,19,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,66.98,1255.04,Yes,1,0.6241,Medium,41.8
CUST105936,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,100.02,2718.61,Yes,1,0.6032,Medium,60.34
CUST105937,Female,0,No,No,62,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,66.77,4122.27,No,0,0.1704,Low,11.38
CUST105938,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),96.33,1001.39,Yes,1,0.4168,Medium,40.15
CUST105939,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,106.32,1791.25,Yes,1,0.738,High,78.46
CUST105940,Male,0,Yes,No,20,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),99.05,1984.4,Yes,1,0.7449,High,73.78
CUST105941,Male,1,No,Yes,53,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,97.0,5159.2,No,0,0.4792,Medium,46.49
CUST105942,Male,0,Yes,No,23,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),74.79,1723.64,No,0,0.4634,Medium,34.66
CUST105943,Female,0,No,Yes,33,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,109.13,3565.9,Yes,1,0.8115,High,88.56
CUST105944,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,94.82,5319.17,Yes,1,0.7336,High,69.56
CUST105945,Male,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,94.37,2437.38,Yes,1,0.5996,Medium,56.58
CUST105946,Male,0,Yes,No,17,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),64.72,1105.02,Yes,1,0.5184,Medium,33.55
CUST105947,Female,0,Yes,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),29.74,1432.55,No,0,0.1137,Low,3.38
CUST105948,Female,0,Yes,No,60,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),57.21,3437.24,No,0,0.2228,Low,12.75
CUST105949,Female,0,Yes,No,32,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,53.75,1732.61,No,0,0.3072,Low,16.51
CUST105950,Male,1,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,84.77,1123.03,Yes,1,0.5943,Medium,50.38
CUST105951,Female,0,No,Yes,15,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,54.72,837.73,No,0,0.3153,Low,17.26
CUST105952,Male,0,Yes,Yes,60,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),104.63,6307.81,No,0,0.6157,Medium,64.42
CUST105953,Female,0,Yes,No,36,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.43,2908.29,No,0,0.4384,Medium,35.26
CUST105954,Female,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,101.61,1823.61,Yes,1,0.8095,High,82.25
CUST105955,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),86.83,350.13,No,0,0.4933,Medium,42.84
CUST105956,Male,0,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),102.36,3699.88,No,0,0.4518,Medium,46.25
CUST105957,Female,0,No,No,32,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),71.16,2245.51,Yes,1,0.2451,Low,17.44
CUST105958,Female,0,No,Yes,36,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,102.73,3658.72,No,0,0.4982,Medium,51.18
CUST105959,Female,1,Yes,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,86.04,952.68,No,0,0.4603,Medium,39.6
CUST105960,Male,1,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,97.61,1702.13,No,0,0.5287,Medium,51.61
CUST105961,Female,0,No,No,44,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,57.47,2550.82,Yes,1,0.5558,Medium,31.94
CUST105962,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),103.66,201.43,Yes,1,0.7453,High,77.26
CUST105963,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,112.88,1939.07,Yes,1,0.7971,High,89.97
CUST105964,Female,1,Yes,No,6,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,78.16,463.45,No,0,0.3818,Low,29.84
CUST105965,Male,0,No,No,10,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.95,843.6,No,0,0.7064,High,60.72
CUST105966,Female,0,No,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,90.38,3589.55,No,0,0.3549,Low,32.08
CUST105967,Female,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.95,566.69,No,0,0.3542,Low,10.61
CUST105968,Male,0,Yes,No,9,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,90.11,795.45,No,0,0.5926,Medium,53.4
CUST105969,Male,0,Yes,No,30,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.43,3000.38,No,0,0.4392,Medium,43.67
CUST105970,Female,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),31.53,379.02,No,0,0.1523,Low,4.8
CUST105971,Male,0,No,Yes,19,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,94.0,1799.4,No,0,0.5197,Medium,48.85
CUST105972,Male,0,Yes,No,24,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,83.66,1991.02,No,0,0.4437,Medium,37.12
CUST105973,Male,0,No,No,51,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),109.09,5567.21,Yes,1,0.6391,Medium,69.72
CUST105974,Female,0,No,Yes,24,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),105.64,2522.32,No,0,0.6394,Medium,67.54
CUST105975,Female,1,No,Yes,16,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,123.86,2001.19,Yes,1,0.6758,Medium,83.7
CUST105976,Female,0,No,Yes,29,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),70.15,2029.39,Yes,1,0.5317,Medium,37.3
